
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::                (v3.1.5)

2025-11-19T17:56:49.773Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/BankRepository.class]
2025-11-19T17:56:49.773Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/BillToPayRepository.class]
2025-11-19T17:56:49.773Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/EventObservationHistoryRepository.class]
2025-11-19T17:56:49.773Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/FiscalDocumentRepository.class]
2025-11-19T17:56:49.774Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/AddressRepository.class]
2025-11-19T17:56:49.774Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/CompanyRepository.class]
2025-11-19T17:56:49.774Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/ComunicadoRepository.class]
2025-11-19T17:56:49.775Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/BankAccountRepository.class]
2025-11-19T17:56:49.775Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/PaymentRepository.class]
2025-11-19T17:56:49.775Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/TeamRepository.class]
2025-11-19T17:56:49.775Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/VistoriaFotoRepository.class]
2025-11-19T17:56:49.775Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/BankShipmentRepository.class]
2025-11-19T17:56:49.776Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/BankAgencyRepository.class]
2025-11-19T17:56:49.776Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/UserAccountRepository.class]
2025-11-19T17:56:49.776Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/PartnerRepository.class]
2025-11-19T17:56:49.777Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/EventDescriptionHistoryRepository.class]
2025-11-19T17:56:49.777Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/VistoriaRepository.class]
2025-11-19T17:56:49.777Z DEBUG 4419 --- [           main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: URL [jar:file:/app/sub/target/sub-0.0.1-SNAPSHOT.jar!/BOOT-INF/classes!/com/necsus/necsusspring/repository/LegalProcessRepository.class]
2025-11-19T17:56:50.071Z  INFO 4419 --- [           main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 339 ms. Found 28 JPA repository interfaces.
